"Facility";"YearNum";"ProgramType";"GroupCode"
"history";"2013";"бакалавриат";"ОтечИстория 2"
"history";"2013";"бакалавриат";"ОтечИстория 3"
"history";"2013";"бакалавриат";"Музеол. Ин-т Истории"
"history";"2013";"бакалавриат";"Туризм"
"history";"2014";"бакалавриат";"Археология"
"history";"2014";"бакалавриат";"Истор.Культуры"
"history";"2014";"бакалавриат";"Этнология"
"history";"2014";"бакалавриат";"ВсеобщИстория 1"
"history";"2014";"бакалавриат";"ВсеобщИстория 2"
"history";"2014";"бакалавриат";"ВсеобщИстория 3"
"history";"2014";"бакалавриат";"ОтечИстория 1"
"history";"2014";"бакалавриат";"ОтечИстория 2"
"history";"2014";"бакалавриат";"ОтечИстория 3"
"history";"2014";"бакалавриат";"История искусств"
"history";"2014";"бакалавриат";"Музеол. Ин-т Истории"
"history";"2014";"бакалавриат";"Туризм"
"history";"2015";"бакалавриат";"История 1"
"history";"2015";"бакалавриат";"История 2"
"history";"2015";"бакалавриат";"История 3"
"history";"2015";"бакалавриат";"История 4"
"history";"2015";"бакалавриат";"История 5"
"history";"2015";"бакалавриат";"История 6"
"history";"2015";"бакалавриат";"История 7"
"history";"2015";"бакалавриат";"История 8"
"history";"2015";"бакалавриат";"Иск"
"history";"2015";"бакалавриат";"Музеологи"
"history";"2015";"бакалавриат";"Туризм"
"history";"2014";"магистратура";"НИР"
"history";"2014";"магистратура";"Новисты"
"history";"2014";"магистратура";"Археология"
"history";"2014";"магистратура";"ИскЗап"
"history";"2014";"магистратура";"ИскРус"
"history";"2014";"магистратура";"История культуры"
"history";"2014";"магистратура";"Регионоведение"
"history";"2014";"магистратура";"Россия до ХХ"
"history";"2015";"магистратура";"Археология"
"history";"2015";"магистратура";"ИскЗап"
"history";"2015";"магистратура";"ИскРус"
"history";"2015";"магистратура";"История наций и национализма"
"history";"2015";"магистратура";"Музейное кураторство"
"history";"2015";"магистратура";"НИР"
"history";"2015";"магистратура";"Новисты"
"history";"2015";"магистратура";"Регионоведение"
"history";"2015";"магистратура";"Россия в войнах"
"history";"2015";"магистратура";"Россия до ХХ"
"history";"2015";"магистратура";"Теория и методология исследования культуры"
"mathematics";"2012";"бакалавриат";"422"
"mathematics";"2012";"бакалавриат";"423"
"mathematics";"2012";"бакалавриат";"424"
"mathematics";"2012";"бакалавриат";"451"
"mathematics";"2012";"бакалавриат";"461"
"mathematics";"2012";"бакалавриат";"471"
"mathematics";"2012";"бакалавриат";"421_вм"
"mathematics";"2012";"бакалавриат";"421_тк"
"mathematics";"2012";"бакалавриат";"441"
"mathematics";"2012";"бакалавриат";"442"
"mathematics";"2012";"бакалавриат";"443"
"mathematics";"2012";"бакалавриат";"444"
"mathematics";"2013";"бакалавриат";"321"
"mathematics";"2013";"бакалавриат";"322"
"mathematics";"2013";"бакалавриат";"323"
"mathematics";"2013";"бакалавриат";"324"
"mathematics";"2013";"бакалавриат";"343"
"mathematics";"2013";"бакалавриат";"344"
"mathematics";"2013";"бакалавриат";"351"
"mathematics";"2013";"бакалавриат";"361"
"mathematics";"2013";"бакалавриат";"371"
"mathematics";"2013";"бакалавриат";"341"
"mathematics";"2013";"бакалавриат";"342"
"mathematics";"2014";"бакалавриат";"221"
"mathematics";"2014";"бакалавриат";"222"
"mathematics";"2014";"бакалавриат";"223"
"mathematics";"2014";"бакалавриат";"224"
"mathematics";"2014";"бакалавриат";"241"
"mathematics";"2014";"бакалавриат";"242"
"mathematics";"2014";"бакалавриат";"243"
"mathematics";"2014";"бакалавриат";"244"
"mathematics";"2014";"бакалавриат";"251"
"mathematics";"2014";"бакалавриат";"261"
"mathematics";"2014";"бакалавриат";"271"
"mathematics";"2015";"бакалавриат";"121"
"mathematics";"2015";"бакалавриат";"122"
"mathematics";"2015";"бакалавриат";"123"
"mathematics";"2015";"бакалавриат";"124"
"mathematics";"2015";"бакалавриат";"141"
"mathematics";"2015";"бакалавриат";"142"
"mathematics";"2015";"бакалавриат";"143"
"mathematics";"2015";"бакалавриат";"144"
"mathematics";"2015";"бакалавриат";"151"
"mathematics";"2015";"бакалавриат";"171"
"mathematics";"2015";"бакалавриат";"101"
"mathematics";"2015";"бакалавриат";"102"
"mathematics";"2014";"магистратура";"646"
"mathematics";"2014";"магистратура";"661"
"mathematics";"2014";"магистратура";"651_гм"
"mathematics";"2014";"магистратура";"651_тм"
"mathematics";"2014";"магистратура";"651_ту"
"mathematics";"2014";"магистратура";"651_фм"
"mathematics";"2015";"магистратура";"501"
"mathematics";"2015";"магистратура";"546"
"mathematics";"2015";"магистратура";"551"
"mathematics";"2015";"магистратура";"561"
"mathematics";"2015";"магистратура";"571"
"mathematics";"2015";"магистратура";"521"
"mathematics";"2015";"магистратура";"522"
"mathematics";"2010";"специалитет";"6 курс (очно-заочная)"
"mathematics";"2011";"специалитет";"553"
"mathematics";"2011";"специалитет";"591_а"
"mathematics";"2011";"специалитет";"591_аф"
"mathematics";"2011";"специалитет";"591_нм"
"mathematics";"2012";"специалитет";"411"
"mathematics";"2012";"специалитет";"412"
"mathematics";"2012";"специалитет";"413"
"mathematics";"2012";"специалитет";"453"
"mathematics";"2012";"специалитет";"491"
"mathematics";"2012";"специалитет";"411_ма"
"mathematics";"2012";"специалитет";"412_мф"
"mathematics";"2013";"специалитет";"353"
"mathematics";"2013";"специалитет";"391"
"mathematics";"2013";"специалитет";"311"
"mathematics";"2013";"специалитет";"313"
"mathematics";"2014";"специалитет";"211"
"mathematics";"2014";"специалитет";"212"
"mathematics";"2014";"специалитет";"253"
"mathematics";"2014";"специалитет";"291"
"mathematics";"2015";"специалитет";"111"
"mathematics";"2015";"специалитет";"112"
"mathematics";"2015";"специалитет";"153"
"mathematics";"2015";"специалитет";"191"
"medicine";"2010";"специалитет";"601"
"medicine";"2010";"специалитет";"602"
"medicine";"2010";"специалитет";"603"
"medicine";"2010";"специалитет";"604"
"medicine";"2010";"специалитет";"605"
"medicine";"2010";"специалитет";"606"
"medicine";"2010";"специалитет";"607"
"medicine";"2010";"специалитет";"608"
"medicine";"2011";"специалитет";"501"
"medicine";"2011";"специалитет";"502"
"medicine";"2011";"специалитет";"503"
"medicine";"2011";"специалитет";"504"
"medicine";"2011";"специалитет";"505"
"medicine";"2011";"специалитет";"506"
"medicine";"2011";"специалитет";"507"
"medicine";"2011";"специалитет";"508"
"medicine";"2011";"специалитет";"509"
"medicine";"2011";"специалитет";"510"
"medicine";"2012";"специалитет";"401"
"medicine";"2012";"специалитет";"402"
"medicine";"2012";"специалитет";"403"
"medicine";"2012";"специалитет";"404"
"medicine";"2012";"специалитет";"405"
"medicine";"2012";"специалитет";"406"
"medicine";"2012";"специалитет";"407"
"medicine";"2012";"специалитет";"408"
"medicine";"2012";"специалитет";"409"
"medicine";"2012";"специалитет";"410"
"medicine";"2012";"специалитет";"411"
"medicine";"2012";"специалитет";"412"
"medicine";"2013";"специалитет";"301"
"medicine";"2013";"специалитет";"302"
"medicine";"2013";"специалитет";"303"
"medicine";"2013";"специалитет";"304"
"medicine";"2013";"специалитет";"305"
"medicine";"2013";"специалитет";"306"
"medicine";"2013";"специалитет";"307"
"medicine";"2013";"специалитет";"308"
"medicine";"2013";"специалитет";"309"
"medicine";"2013";"специалитет";"310"
"medicine";"2013";"специалитет";"311"
"medicine";"2013";"специалитет";"312"
"medicine";"2014";"специалитет";"201"
"medicine";"2014";"специалитет";"202"
"medicine";"2014";"специалитет";"203"
"medicine";"2014";"специалитет";"204"
"medicine";"2014";"специалитет";"205"
"medicine";"2014";"специалитет";"206"
"medicine";"2014";"специалитет";"207"
"medicine";"2014";"специалитет";"208"
"medicine";"2014";"специалитет";"209"
"medicine";"2014";"специалитет";"210"
"medicine";"2014";"специалитет";"211"
"medicine";"2014";"специалитет";"212"
"medicine";"2015";"специалитет";"101"
"medicine";"2015";"специалитет";"102"
"medicine";"2015";"специалитет";"103"
"medicine";"2015";"специалитет";"104"
"medicine";"2015";"специалитет";"105"
"medicine";"2015";"специалитет";"106"
"medicine";"2015";"специалитет";"107"
"medicine";"2015";"специалитет";"108"
"ir";"2012";"бакалавриат";"4б МО-01"
"ir";"2012";"бакалавриат";"4б МО-02"
"ir";"2012";"бакалавриат";"4б МО-03"
"ir";"2012";"бакалавриат";"4б МО-04"
"ir";"2012";"бакалавриат";"4б МО-05"
"ir";"2012";"бакалавриат";"4б МО-06"
"ir";"2012";"бакалавриат";"4б МО-07"
"ir";"2012";"бакалавриат";"4б МО-08"
"ir";"2012";"бакалавриат";"4б МО-09"
"ir";"2012";"бакалавриат";"4б МО-10"
"ir";"2013";"бакалавриат";"3б МО Б-01"
"ir";"2013";"бакалавриат";"3б МО Б-02"
"ir";"2013";"бакалавриат";"3б МО ДГС-01"
"ir";"2013";"бакалавриат";"3б МО ДГС-02"
"ir";"2013";"бакалавриат";"3б МО ДГС-03"
"ir";"2013";"бакалавриат";"3б МО ДГС-04"
"ir";"2013";"бакалавриат";"3б МО НО-01"
"ir";"2013";"бакалавриат";"3б МО НО-02"
"ir";"2013";"бакалавриат";"3б МО НО-03"
"ir";"2013";"бакалавриат";"3б МО НО-04"
"ir";"2014";"бакалавриат";"2б МО Азия"
"ir";"2014";"бакалавриат";"2б МО АИ"
"ir";"2014";"бакалавриат";"2б МО ЕИ-01"
"ir";"2014";"бакалавриат";"2б МО ЕИ-02"
"ir";"2014";"бакалавриат";"2б МО ЕИ-03"
"ir";"2014";"бакалавриат";"2б МО МП-01"
"ir";"2014";"бакалавриат";"2б МО МП-02"
"ir";"2014";"бакалавриат";"2б МО МП-03"
"ir";"2014";"бакалавриат";"2б МО МП-04"
"ir";"2015";"бакалавриат";"1б МО-01"
"ir";"2015";"бакалавриат";"1б МО-02"
"ir";"2015";"бакалавриат";"1б МО-03"
"ir";"2015";"бакалавриат";"1б МО-04"
"ir";"2015";"бакалавриат";"1б МО-05"
"ir";"2015";"бакалавриат";"1б МО-06"
"ir";"2015";"бакалавриат";"1б МО-07"
"ir";"2015";"бакалавриат";"1б МО-08"
"ir";"2015";"бакалавриат";"1б МО-09"
"ir";"2015";"бакалавриат";"1б МО-10"
"ir";"2014";"магистратура";"2 МАГ-PR"
"ir";"2014";"магистратура";"2 МАГ-АИ"
"ir";"2014";"магистратура";"2 МАГ-Д"
"ir";"2014";"магистратура";"2 МАГ-ЕИ"
"ir";"2014";"магистратура";"2 МАГ-ИБСС"
"ir";"2014";"магистратура";"2 МАГ-ИМО"
"ir";"2014";"магистратура";"2 МАГ-ИТР"
"ir";"2014";"магистратура";"2 МАГ-МГС"
"ir";"2014";"магистратура";"2 МАГ-МО(а)"
"ir";"2014";"магистратура";"2 МАГ-МОПП"
"ir";"2014";"магистратура";"2 МАГ-МП"
"ir";"2014";"магистратура";"2 МАГ-СТР"
"ir";"2014";"магистратура";"2 МАГ-ТМО"
"ir";"2014";"магистратура";"2 МАГ-ЭКОЛ"
"ir";"2015";"магистратура";"1 МАГ-PR"
"ir";"2015";"магистратура";"1 МАГ-АИ"
"ir";"2015";"магистратура";"1 МАГ-Д"
"ir";"2015";"магистратура";"1 МАГ-ЕИ"
"ir";"2015";"магистратура";"1 МАГ-ИБСС"
"ir";"2015";"магистратура";"1 МАГ-ИМО"
"ir";"2015";"магистратура";"1 МАГ-ИТР"
"ir";"2015";"магистратура";"1 МАГ-МГС"
"ir";"2015";"магистратура";"1 МАГ-МО(а)"
"ir";"2015";"магистратура";"1 МАГ-МОПП"
"ir";"2015";"магистратура";"1 МАГ-МП"
"ir";"2015";"магистратура";"1 МАГ-СТР"
"ir";"2015";"магистратура";"1 МАГ-ТМО"
"ir";"2015";"магистратура";"1 МАГ-ЭКОЛ"
"management";"2012";"бакалавриат";"4 - ГМУ"
"management";"2012";"бакалавриат";"4 - Логистика"
"management";"2012";"бакалавриат";"4 - Маркетинг"
"management";"2012";"бакалавриат";"4 - ММ"
"management";"2012";"бакалавриат";"4 - УЧР"
"management";"2012";"бакалавриат";"4 - ФМ"
"management";"2013";"бакалавриат";"3 - ГМУ"
"management";"2013";"бакалавриат";"3 - ИМ"
"management";"2013";"бакалавриат";"3 - Логистика"
"management";"2013";"бакалавриат";"3 - Маркетинг"
"management";"2013";"бакалавриат";"3 - ММ"
"management";"2013";"бакалавриат";"3 - УЧР"
"management";"2013";"бакалавриат";"3 - ФМ"
"management";"2014";"бакалавриат";"2 - ГМУ8"
"management";"2014";"бакалавриат";"2 - М1"
"management";"2014";"бакалавриат";"2 - М2"
"management";"2014";"бакалавриат";"2 - М3"
"management";"2014";"бакалавриат";"2 - М4"
"management";"2014";"бакалавриат";"2 - М5"
"management";"2014";"бакалавриат";"2 - М6"
"management";"2014";"бакалавриат";"2 - М7"
"management";"2015";"бакалавриат";"1 - ГМУ"
"management";"2015";"бакалавриат";"1 - М1"
"management";"2015";"бакалавриат";"1 - М2"
"management";"2015";"бакалавриат";"1 - М3"
"management";"2015";"бакалавриат";"1 - М4"
"management";"2015";"бакалавриат";"1 - М5"
"management";"2015";"бакалавриат";"1 - М6"
"management";"2015";"бакалавриат";"1 - М7"
"management";"2015";"бакалавриат";"1 - М8"
"management";"2015";"бакалавриат";"1 - ММ"
"management";"2014";"магистратура";"MCF 2014"
"management";"2014";"магистратура";"MIM 2016"
"management";"2015";"магистратура";"MCF2017"
"management";"2015";"магистратура";"MIM 2017"
"management";"2015";"магистратура";"MPM 2017"
"pmpu";"2012";"бакалавриат";"401_пм"
"pmpu";"2012";"бакалавриат";"402_пм"
"pmpu";"2012";"бакалавриат";"403_пм"
"pmpu";"2012";"бакалавриат";"404_пм"
"pmpu";"2012";"бакалавриат";"405_пм"
"pmpu";"2012";"бакалавриат";"406_пм"
"pmpu";"2012";"бакалавриат";"407_пм"
"pmpu";"2012";"бакалавриат";"408_пм"
"pmpu";"2012";"бакалавриат";"409_пм"
"pmpu";"2012";"бакалавриат";"410_пм"
"pmpu";"2012";"бакалавриат";"411_пм"
"pmpu";"2012";"бакалавриат";"431_ит"
"pmpu";"2012";"бакалавриат";"432_ит"
"pmpu";"2012";"бакалавриат";"433_ит"
"pmpu";"2012";"бакалавриат";"491_пф"
"pmpu";"2012";"бакалавриат";"492_пф"
"pmpu";"2013";"бакалавриат";"301_пм"
"pmpu";"2013";"бакалавриат";"302_пм"
"pmpu";"2013";"бакалавриат";"303_пм"
"pmpu";"2013";"бакалавриат";"304_пм"
"pmpu";"2013";"бакалавриат";"305_пм"
"pmpu";"2013";"бакалавриат";"306_пм"
"pmpu";"2013";"бакалавриат";"307_пм"
"pmpu";"2013";"бакалавриат";"308_пм"
"pmpu";"2013";"бакалавриат";"309_пм"
"pmpu";"2013";"бакалавриат";"310_пм"
"pmpu";"2013";"бакалавриат";"331_ит"
"pmpu";"2013";"бакалавриат";"332_ит"
"pmpu";"2013";"бакалавриат";"333_ит"
"pmpu";"2013";"бакалавриат";"391_пф"
"pmpu";"2013";"бакалавриат";"392_пф"
"pmpu";"2014";"бакалавриат";"201_пм"
"pmpu";"2014";"бакалавриат";"202_пм"
"pmpu";"2014";"бакалавриат";"203_пм"
"pmpu";"2014";"бакалавриат";"204_пм"
"pmpu";"2014";"бакалавриат";"205_пм"
"pmpu";"2014";"бакалавриат";"206_пм"
"pmpu";"2014";"бакалавриат";"207_пм"
"pmpu";"2014";"бакалавриат";"208_пм"
"pmpu";"2014";"бакалавриат";"209_пм"
"pmpu";"2014";"бакалавриат";"210_пм"
"pmpu";"2014";"бакалавриат";"211_пм"
"pmpu";"2014";"бакалавриат";"212_пм"
"pmpu";"2014";"бакалавриат";"231_ит"
"pmpu";"2014";"бакалавриат";"232_ит"
"pmpu";"2014";"бакалавриат";"233_ит"
"pmpu";"2014";"бакалавриат";"291_пф"
"pmpu";"2014";"бакалавриат";"292_пф"
"pmpu";"2015";"бакалавриат";"101_пм"
"pmpu";"2015";"бакалавриат";"102_пм"
"pmpu";"2015";"бакалавриат";"103_пм"
"pmpu";"2015";"бакалавриат";"104_пм"
"pmpu";"2015";"бакалавриат";"105_пм"
"pmpu";"2015";"бакалавриат";"106_пм"
"pmpu";"2015";"бакалавриат";"107_пм"
"pmpu";"2015";"бакалавриат";"108_пм"
"pmpu";"2015";"бакалавриат";"109_пм"
"pmpu";"2015";"бакалавриат";"110_пм"
"pmpu";"2015";"бакалавриат";"131_ит"
"pmpu";"2015";"бакалавриат";"132_ит"
"pmpu";"2015";"бакалавриат";"133_ит"
"pmpu";"2015";"бакалавриат";"191_пф"
"pmpu";"2015";"бакалавриат";"192_пф"
"pmpu";"2014";"магистратура";"6_3_1"
"pmpu";"2014";"магистратура";"6_3_2"
"pmpu";"2014";"магистратура";"6_3_3"
"pmpu";"2014";"магистратура";"6_4_1"
"pmpu";"2014";"магистратура";"6_4_2"
"pmpu";"2014";"магистратура";"6_4_3"
"pmpu";"2014";"магистратура";"6_9_1"
"pmpu";"2014";"магистратура";"6_9_2"
"pmpu";"2015";"магистратура";"5_3_1"
"pmpu";"2015";"магистратура";"5_3_2"
"pmpu";"2015";"магистратура";"5_3_3"
"pmpu";"2015";"магистратура";"5_4_1"
"pmpu";"2015";"магистратура";"5_4_2"
"pmpu";"2015";"магистратура";"5_4_3"
"pmpu";"2015";"магистратура";"5_4_4"
"pmpu";"2015";"магистратура";"5_4_5"
"pmpu";"2015";"магистратура";"5_4_6"
"pmpu";"2015";"магистратура";"5_4_7"
"pmpu";"2015";"магистратура";"5_9_1"
"pmpu";"2015";"магистратура";"5_9_2"
"pmpu";"2010";"специалитет";"6_ВК"
"political";"2012";"бакалавриат";"4 - Мировая политика и международные отношения"
"political";"2012";"бакалавриат";"4 - Политическое управление"
"political";"2012";"бакалавриат";"4 - Прикладная политология"
"political";"2012";"бакалавриат";"4 - Российская политика"
"political";"2012";"бакалавриат";"4 - Сравнительная политология"
"political";"2012";"бакалавриат";"4 - Теория политики"
"political";"2012";"бакалавриат";"4-1"
"political";"2012";"бакалавриат";"4-2"
"political";"2012";"бакалавриат";"4-3"
"political";"2012";"бакалавриат";"4-4"
"political";"2013";"бакалавриат";"3 - Мировая политика и международные отношения"
"political";"2013";"бакалавриат";"3 - Политическое управление"
"political";"2013";"бакалавриат";"3 - Прикладная политология"
"political";"2013";"бакалавриат";"3 - Российская политика"
"political";"2013";"бакалавриат";"3 - Сравнительная политология"
"political";"2013";"бакалавриат";"3 - Теория политики"
"political";"2013";"бакалавриат";"3-1"
"political";"2013";"бакалавриат";"3-2"
"political";"2013";"бакалавриат";"3-3"
"political";"2013";"бакалавриат";"3-4"
"political";"2014";"бакалавриат";"2-1"
"political";"2014";"бакалавриат";"2-2"
"political";"2014";"бакалавриат";"2-3"
"political";"2014";"бакалавриат";"2-4"
"political";"2015";"бакалавриат";"1-1"
"political";"2015";"бакалавриат";"1-2"
"political";"2015";"бакалавриат";"1-3"
"political";"2015";"бакалавриат";"1-4"
"political";"2014";"магистратура";"2М - Организация отношений с органами государственной власти"
"political";"2014";"магистратура";"2М - Политические коммуникации и технологии гражданского образования"
"political";"2014";"магистратура";"2М - Политический процесс в России"
"political";"2014";"магистратура";"2М - Политическое управление и публичная политика (на английском языке)"
"political";"2014";"магистратура";"2М - Прикладная политология"
"political";"2014";"магистратура";"2М - Теория мирового политического процесса и международных отношений"
"political";"2015";"магистратура";"1М -  Политический процесс в России"
"political";"2015";"магистратура";"1М - Организация отношений с органами государственной власти"
"political";"2015";"магистратура";"1М - Политические коммуникации и технологии гражданского образования"
